VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,population
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,304,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,330,
CICDOSTE,Diseases of the musculoskeletal system and connective tissue,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,290,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,1934,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,2039,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,2215,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,2038,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,2046,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,2193,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,2162,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,1995,
CICDGENI,Diseases of the genitourinary system,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,2077,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,292,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,242,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,254,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,231,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,241,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,251,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,252,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,236,
CICDAFFE,Certain conditions originating in the perinatal period,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,231,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,257,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,287,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,294,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,282,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,252,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,281,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,255,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,284,
CICDCONG,"Congenital malformations, deformations and chromosomal abnormalities",NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,250,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,1932,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,2051,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,2373,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,2464,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,2193,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,2570,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,2572,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,2653,
CICDSYMP,"Symptoms, signs, ill-defined causes",NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,2850,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,1981,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,1919,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,1801,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,1753,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,1751,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,1787,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,1816,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,1845,
CICDEXTC,External causes of mortality,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,1926,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,411,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,393,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,330,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,358,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,325,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,384,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,392,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,391,
CICDTRAC,Transport Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,349,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,133,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,130,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,119,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,126,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,128,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,138,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,132,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,109,
CICDCHUT,Accidental falls,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,109,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,477,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,405,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,427,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,371,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,380,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,342,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,390,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,402,
CICDHARM,Intentional self-harm,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,449,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,158,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,164,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,136,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,131,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,130,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,136,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,117,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,132,
CICDHOCD,Assault,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,125,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,27,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,21,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,21,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,14,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,14,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,14,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,14,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,12,
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,19,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,10693,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,10567,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,10900,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,10962,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,11193,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,11395,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,11388,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,11664,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,11924,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,485,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,519,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,493,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,474,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,466,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,494,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,463,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,472,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,505,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,810,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,814,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,872,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,885,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,903,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,951,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,955,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,940,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,951,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,283,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,296,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,328,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,302,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,348,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,346,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,340,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,291,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,333,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,29,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,26,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,38,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,26,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,38,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,22,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,41,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,25,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,15,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,543,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,520,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,520,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,479,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,508,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,492,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,525,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,544,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,475,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,333,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,353,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,349,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,355,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,373,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,394,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,405,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,425,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,401,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,207,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,188,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,230,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,214,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,196,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,185,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,209,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,186,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,186,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,1007,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,1053,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,1131,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,1096,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,1172,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,1357,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,1541,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,1739,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,1908,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,255,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,235,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,253,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,266,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,300,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,298,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,334,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,319,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,369,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,482,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,525,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,546,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,615,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,674,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,655,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,687,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,708,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,699,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,825,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,889,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,970,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,904,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,1014,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,1216,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,1159,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,1142,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,1273,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,79,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,108,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,84,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,104,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,117,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,121,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,121,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,108,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,142,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,36,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,50,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,37,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,42,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,38,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,36,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,24,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,30,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,34,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,1163,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,1173,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,1072,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,1092,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,1006,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,1122,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,1181,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,1180,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,1237,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2010,2010,3,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2011,2011,5,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2012,2012,1,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2013,2013,1,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2014,2014,1,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2015,2015,3,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2016,2016,8,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2017,2017,27,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ISR,Israel,2018,2018,44,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,2028516,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,1925720,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,1906335,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,1871809,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,1878039,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,1908541,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,1798307,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,33609,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,33672,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,32084,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,31807,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,32103,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,34372,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,32918,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,6784,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,8247,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,8975,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,10611,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,12540,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,15520,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,20088,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,290136,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2011,2011,289535,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2012,2012,287789,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2013,2013,288636,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2014,2014,286900,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2015,2015,296475,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,RUS,Russia,2019,2019,294400,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,RUS,Russia,2010,2010,38190,
